Loyalty Number,CLV,Churn_Probability,Risk_Tier,Churn_x,Segment_ID,Segment_Name
498923,7706.03,0.0022303625,Low,0,1,Frequent Flyers
569880,7706.04,0.0054163267,Low,0,1,Frequent Flyers
341185,7707.81,0.0055074818,Low,0,1,Frequent Flyers
858106,7708.88,0.014577742,Low,0,1,Frequent Flyers
900133,7710.91,0.014181909,Low,0,1,Frequent Flyers
635805,7712.44,0.99975604,High,1,2,At-Risk Inactives
717308,7712.44,0.999833,High,1,1,Frequent Flyers
625524,7713.49,0.005579253,Low,0,0,Emerging Loyalists
723347,7713.82,0.003072567,Low,0,0,Emerging Loyalists
547542,7714.6,0.0103863,Low,0,1,Frequent Flyers
685533,7717.0,0.05561289,Low,0,1,Frequent Flyers
818114,7720.16,0.009410411,Low,0,1,Frequent Flyers
505962,7739.55,0.003061843,Low,0,1,Frequent Flyers
857538,7744.64,0.0003458742,Low,0,1,Frequent Flyers
786624,7750.12,0.058361277,Low,0,1,Frequent Flyers
462128,7751.93,0.0019707389,Low,0,0,Emerging Loyalists
976004,7751.93,0.004157073,Low,0,0,Emerging Loyalists
732081,7754.67,0.0023576533,Low,0,1,Frequent Flyers
908519,7755.21,0.0016352518,Low,0,1,Frequent Flyers
930893,7755.21,0.0056265127,Low,0,1,Frequent Flyers
693625,7756.31,0.003005786,Low,0,1,Frequent Flyers
196845,7757.92,0.018803207,Low,0,1,Frequent Flyers
284442,7762.59,0.023653034,Low,0,0,Emerging Loyalists
234256,7764.27,0.010964556,Low,0,1,Frequent Flyers
182490,7769.84,0.9991984,High,1,1,Frequent Flyers
985341,7771.02,0.0025526881,Low,0,1,Frequent Flyers
193037,7779.59,0.0007205499,Low,0,0,Emerging Loyalists
277145,7779.59,0.80176777,High,1,0,Emerging Loyalists
550769,7780.9,0.004153752,Low,0,0,Emerging Loyalists
696431,7781.0,0.029898066,Low,0,1,Frequent Flyers
998507,7781.9,0.0050245174,Low,0,0,Emerging Loyalists
283822,7785.0,0.022667857,Low,0,1,Frequent Flyers
221345,7785.67,0.035024457,Low,0,1,Frequent Flyers
530119,7786.68,0.27237266,Low,0,0,Emerging Loyalists
106946,7796.0,0.002284599,Low,0,1,Frequent Flyers
493800,7804.02,0.004857738,Low,0,1,Frequent Flyers
352377,7805.31,0.81014675,High,1,1,Frequent Flyers
680839,7805.31,0.020074021,Low,0,1,Frequent Flyers
694158,7805.31,0.0014934929,Low,0,1,Frequent Flyers
310681,7807.22,0.00035793928,Low,0,0,Emerging Loyalists
439574,7809.52,0.0010888968,Low,0,1,Frequent Flyers
610096,7809.52,0.001577043,Low,0,1,Frequent Flyers
656572,7812.89,0.002038887,Low,0,1,Frequent Flyers
971488,7813.41,0.0021195768,Low,0,1,Frequent Flyers
973609,7813.41,0.00029272438,Low,0,0,Emerging Loyalists
158995,7815.47,0.0014834405,Low,0,0,Emerging Loyalists
442252,7815.47,0.0140570365,Low,0,1,Frequent Flyers
365156,7821.19,0.019285263,Low,0,0,Emerging Loyalists
694497,7832.57,0.00160645,Low,0,1,Frequent Flyers
644769,7835.68,0.019678846,Low,0,1,Frequent Flyers
751351,7835.93,0.00080730044,Low,0,1,Frequent Flyers
699243,7838.07,0.023354445,Low,0,1,Frequent Flyers
543449,7840.17,0.00031492457,Low,0,0,Emerging Loyalists
756833,7840.17,0.026219683,Low,0,1,Frequent Flyers
180140,7842.38,0.001736583,Low,0,1,Frequent Flyers
108440,7842.87,0.025861736,Low,0,1,Frequent Flyers
322294,7849.13,0.0016354371,Low,0,0,Emerging Loyalists
702478,7851.9,0.0004122971,Low,0,1,Frequent Flyers
974617,7854.77,0.014412541,Low,0,1,Frequent Flyers
909242,7854.96,0.0008076056,Low,0,1,Frequent Flyers
847609,7855.32,0.013184979,Low,0,1,Frequent Flyers
200764,7857.36,0.00065571105,Low,0,0,Emerging Loyalists
386936,7857.36,0.010495027,Low,0,0,Emerging Loyalists
313461,7858.05,7.254341e-05,Low,0,1,Frequent Flyers
108528,7858.11,0.009965577,Low,0,1,Frequent Flyers
671933,7859.41,0.0003899212,Low,0,1,Frequent Flyers
772438,7861.8,0.00017242468,Low,0,1,Frequent Flyers
263812,7863.03,0.018090338,Low,0,1,Frequent Flyers
593684,7868.1,0.0014721783,Low,0,1,Frequent Flyers
361827,7870.36,0.0034276864,Low,0,1,Frequent Flyers
641327,7873.57,0.04818533,Low,0,1,Frequent Flyers
996794,7873.57,0.064869806,Low,0,1,Frequent Flyers
209850,7873.71,0.007215709,Low,0,0,Emerging Loyalists
334143,7873.71,0.007794105,Low,0,1,Frequent Flyers
839694,7879.93,0.09234926,Low,0,0,Emerging Loyalists
910809,7879.93,0.108767174,Low,0,0,Emerging Loyalists
249723,7887.82,0.011363117,Low,0,1,Frequent Flyers
918021,7892.09,0.0018481595,Low,0,1,Frequent Flyers
473259,7892.82,0.26278266,Low,0,0,Emerging Loyalists
138981,7894.5,0.009327124,Low,0,1,Frequent Flyers
525202,7894.5,0.00018532979,Low,0,0,Emerging Loyalists
178077,7896.71,0.0011486155,Low,0,1,Frequent Flyers
377489,7897.02,0.9998827,High,1,1,Frequent Flyers
515386,7899.22,0.09642983,Low,0,1,Frequent Flyers
448823,7901.7,0.9999422,High,1,2,At-Risk Inactives
559723,7901.7,0.010124551,Low,0,1,Frequent Flyers
293100,7903.99,0.99993014,High,1,2,At-Risk Inactives
676203,7907.13,0.04712581,Low,0,0,Emerging Loyalists
996616,7907.13,0.0020616043,Low,0,1,Frequent Flyers
895085,7908.67,0.0027870766,Low,0,1,Frequent Flyers
347142,7914.82,0.0014017792,Low,0,1,Frequent Flyers
142354,7915.98,0.0007310002,Low,0,1,Frequent Flyers
345682,7917.12,0.019219099,Low,0,1,Frequent Flyers
618601,7919.83,0.006021267,Low,0,1,Frequent Flyers
252110,7920.11,0.9995888,High,1,2,At-Risk Inactives
409454,7920.28,0.06285482,Low,0,1,Frequent Flyers
161103,7923.14,0.001281053,Low,0,1,Frequent Flyers
171047,7923.14,0.00043612064,Low,0,1,Frequent Flyers
244132,7927.18,0.0010562873,Low,0,1,Frequent Flyers
855981,7931.72,0.0002736473,Low,0,0,Emerging Loyalists
446991,7933.82,0.0039786478,Low,0,1,Frequent Flyers
574674,7944.97,0.03301756,Low,0,1,Frequent Flyers
140891,7948.54,0.00053014327,Low,0,1,Frequent Flyers
571670,7949.28,0.0018970231,Low,0,1,Frequent Flyers
863599,7955.77,0.00022023101,Low,0,1,Frequent Flyers
512599,7956.15,0.19592147,Low,0,1,Frequent Flyers
572836,7956.15,0.99991274,High,1,2,At-Risk Inactives
530621,7980.49,0.0054297852,Low,0,0,Emerging Loyalists
737756,7984.09,0.0037425605,Low,0,1,Frequent Flyers
185835,7985.47,0.095920466,Low,0,1,Frequent Flyers
113220,7986.19,0.01417837,Low,0,0,Emerging Loyalists
653441,7988.51,0.0025224017,Low,0,0,Emerging Loyalists
860980,7992.78,0.0013853136,Low,0,0,Emerging Loyalists
366744,7995.41,0.004268123,Low,0,1,Frequent Flyers
748198,7995.41,0.000826475,Low,0,1,Frequent Flyers
543881,7996.01,0.9998336,High,1,2,At-Risk Inactives
551809,7996.6,0.00050657726,Low,0,1,Frequent Flyers
789206,7996.6,0.0010100579,Low,0,1,Frequent Flyers
128041,8000.55,0.0029234455,Low,0,0,Emerging Loyalists
253528,8002.31,0.0004643414,Low,0,0,Emerging Loyalists
339927,8002.31,0.055117678,Low,0,1,Frequent Flyers
434470,8002.31,7.145655e-05,Low,0,0,Emerging Loyalists
741421,8002.31,0.0003451724,Low,0,1,Frequent Flyers
863108,8002.31,0.005948917,Low,0,1,Frequent Flyers
580201,8005.96,0.00047314953,Low,0,0,Emerging Loyalists
966391,8006.22,0.0026929998,Low,0,0,Emerging Loyalists
600884,8007.4,0.0016322046,Low,0,1,Frequent Flyers
848250,8007.4,0.00995364,Low,0,0,Emerging Loyalists
858626,8008.1,0.0011899463,Low,0,1,Frequent Flyers
681722,8012.12,0.06327629,Low,0,1,Frequent Flyers
745668,8018.5,0.0019335662,Low,0,1,Frequent Flyers
393206,8019.86,0.005854494,Low,0,1,Frequent Flyers
467143,8019.86,0.0014664382,Low,0,1,Frequent Flyers
277139,8021.07,0.0029030433,Low,0,1,Frequent Flyers
842210,8022.69,0.004472603,Low,0,0,Emerging Loyalists
299412,8024.51,0.09141955,Low,0,1,Frequent Flyers
168026,8024.9,0.0020528417,Low,0,1,Frequent Flyers
604645,8034.52,0.0017960148,Low,0,0,Emerging Loyalists
204686,8044.87,0.0004530268,Low,0,1,Frequent Flyers
756928,8044.87,0.0014443025,Low,0,1,Frequent Flyers
884433,8044.87,0.003751361,Low,0,1,Frequent Flyers
901442,8044.87,0.19857933,Low,0,1,Frequent Flyers
871740,8048.37,0.0015564968,Low,0,0,Emerging Loyalists
484765,8051.57,0.00044514076,Low,0,0,Emerging Loyalists
585277,8051.57,0.8239667,High,1,1,Frequent Flyers
503938,8058.66,5.3052307e-05,Low,0,1,Frequent Flyers
982096,8060.16,0.0066807903,Low,0,1,Frequent Flyers
813652,8065.23,0.000970019,Low,0,1,Frequent Flyers
939741,8065.23,0.00066656095,Low,0,0,Emerging Loyalists
650704,8066.07,0.0009215776,Low,0,1,Frequent Flyers
379962,8071.33,0.003062121,Low,0,1,Frequent Flyers
534510,8071.65,0.9996767,High,1,2,At-Risk Inactives
649855,8071.65,0.0014026038,Low,0,0,Emerging Loyalists
214354,8072.75,0.0003796733,Low,0,1,Frequent Flyers
255951,8078.53,0.08692565,Low,0,1,Frequent Flyers
875707,8082.88,0.0036296905,Low,0,0,Emerging Loyalists
167575,8083.54,0.9998511,High,1,2,At-Risk Inactives
635509,8083.92,0.058684044,Low,0,0,Emerging Loyalists
516791,8084.33,0.03763353,Low,0,1,Frequent Flyers
725510,8084.85,0.0034203497,Low,0,1,Frequent Flyers
189139,8090.88,0.00046169123,Low,0,1,Frequent Flyers
109203,8092.88,0.005624435,Low,0,1,Frequent Flyers
161766,8092.88,0.0025047257,Low,0,1,Frequent Flyers
798662,8092.88,0.00063118513,Low,0,1,Frequent Flyers
964206,8092.88,0.000975878,Low,0,0,Emerging Loyalists
516544,8098.51,0.000727609,Low,0,1,Frequent Flyers
513820,8098.97,0.0002891898,Low,0,1,Frequent Flyers
429921,8099.57,0.0008360023,Low,0,1,Frequent Flyers
626746,8099.84,0.004303863,Low,0,1,Frequent Flyers
739284,8104.43,0.0006596577,Low,0,1,Frequent Flyers
674375,8104.5,0.0029231994,Low,0,0,Emerging Loyalists
457374,8109.36,0.0032499216,Low,0,0,Emerging Loyalists
362134,8113.96,0.000336138,Low,0,0,Emerging Loyalists
836964,8114.41,0.06852214,Low,0,1,Frequent Flyers
952093,8119.83,0.031493206,Low,0,1,Frequent Flyers
890404,8123.02,0.97599876,High,1,0,Emerging Loyalists
897772,8123.96,0.00038601412,Low,0,1,Frequent Flyers
314258,8126.77,0.002326952,Low,0,1,Frequent Flyers
566767,8126.77,0.0011403804,Low,0,1,Frequent Flyers
596787,8132.7,0.009930351,Low,0,1,Frequent Flyers
465412,8133.16,0.019305632,Low,0,1,Frequent Flyers
399678,8139.0,0.0011381833,Low,0,1,Frequent Flyers
701036,8139.53,0.09470175,Low,0,0,Emerging Loyalists
647672,8140.0,0.0023650595,Low,0,1,Frequent Flyers
772019,8145.99,0.0022772225,Low,0,1,Frequent Flyers
160320,8150.57,0.008526193,Low,0,0,Emerging Loyalists
987978,8151.72,0.001547321,Low,0,0,Emerging Loyalists
193747,8157.93,0.00362575,Low,0,1,Frequent Flyers
883505,8157.93,0.33367854,Low,1,1,Frequent Flyers
336025,8161.78,0.9998754,High,1,1,Frequent Flyers
545659,8163.89,0.062868275,Low,0,0,Emerging Loyalists
529390,8166.51,0.013333683,Low,0,1,Frequent Flyers
617263,8167.99,0.00077080395,Low,0,1,Frequent Flyers
729394,8168.71,0.001732002,Low,0,1,Frequent Flyers
596171,8169.33,0.0033708103,Low,0,0,Emerging Loyalists
777931,8169.75,0.0020842946,Low,0,1,Frequent Flyers
434081,8170.62,0.0070844805,Low,0,1,Frequent Flyers
408651,8173.5,0.0007490334,Low,0,1,Frequent Flyers
734556,8178.24,0.99991286,High,1,2,At-Risk Inactives
534452,8178.52,0.00453983,Low,0,1,Frequent Flyers
443896,8181.72,0.00094851473,Low,0,1,Frequent Flyers
257985,8183.59,0.010700156,Low,0,0,Emerging Loyalists
108462,8186.1,0.008381365,Low,0,1,Frequent Flyers
492158,8186.31,0.025664287,Low,0,1,Frequent Flyers
809218,8186.31,0.0014349178,Low,0,1,Frequent Flyers
244308,8193.56,0.00078362616,Low,0,1,Frequent Flyers
554453,8196.08,0.003238422,Low,0,1,Frequent Flyers
299210,8197.2,0.00073759974,Low,0,1,Frequent Flyers
241849,8197.71,0.010805934,Low,0,1,Frequent Flyers
164363,8200.27,0.0012554844,Low,0,1,Frequent Flyers
922206,8201.33,0.0012470976,Low,0,0,Emerging Loyalists
651835,8204.86,0.11550427,Low,0,1,Frequent Flyers
668959,8205.39,0.0037731829,Low,0,1,Frequent Flyers
371672,8207.86,0.00021525273,Low,0,1,Frequent Flyers
537722,8208.93,0.0011704576,Low,0,1,Frequent Flyers
732606,8209.6,0.009868098,Low,0,1,Frequent Flyers
840741,8221.87,0.99974185,High,1,1,Frequent Flyers
868037,8221.87,0.00082793075,Low,0,1,Frequent Flyers
283133,8232.76,0.0073453393,Low,0,1,Frequent Flyers
341897,8232.76,0.009410847,Low,0,0,Emerging Loyalists
823986,8237.04,0.0063865236,Low,0,0,Emerging Loyalists
606563,8237.25,0.9999291,High,1,1,Frequent Flyers
619693,8237.38,0.0030542503,Low,0,1,Frequent Flyers
547649,8253.27,0.20835286,Low,0,1,Frequent Flyers
313982,8256.3,0.00019918104,Low,0,1,Frequent Flyers
793838,8256.3,0.04830754,Low,0,1,Frequent Flyers
855883,8256.3,0.0017640389,Low,0,1,Frequent Flyers
154172,8257.67,0.0028425502,Low,0,1,Frequent Flyers
425720,8257.67,0.000515557,Low,0,1,Frequent Flyers
973104,8257.67,0.0011407292,Low,0,0,Emerging Loyalists
421822,8265.38,0.0022261473,Low,0,0,Emerging Loyalists
863035,8265.38,0.00012930602,Low,0,0,Emerging Loyalists
638264,8267.85,0.12321035,Low,0,0,Emerging Loyalists
249841,8268.27,0.0022110045,Low,0,1,Frequent Flyers
684133,8268.27,0.0039495146,Low,0,1,Frequent Flyers
563188,8271.91,0.008901105,Low,0,1,Frequent Flyers
578167,8271.91,0.040784515,Low,0,1,Frequent Flyers
649972,8272.33,0.9994535,High,1,2,At-Risk Inactives
588095,8272.49,0.010762888,Low,0,1,Frequent Flyers
916851,8277.64,0.31083572,Low,0,1,Frequent Flyers
946001,8278.72,0.0024277037,Low,0,0,Emerging Loyalists
578020,8278.79,0.029633254,Low,0,0,Emerging Loyalists
766691,8281.74,0.99986565,High,1,2,At-Risk Inactives
631839,8283.07,0.002209505,Low,0,1,Frequent Flyers
170710,8286.96,0.0009286874,Low,0,0,Emerging Loyalists
734226,8286.96,0.9992642,High,1,2,At-Risk Inactives
241495,8287.68,0.005762557,Low,0,1,Frequent Flyers
829663,8287.68,0.0049306243,Low,0,0,Emerging Loyalists
443231,8288.16,0.024165563,Low,0,1,Frequent Flyers
382748,8291.66,0.0013026014,Low,0,0,Emerging Loyalists
291336,8294.97,0.087213695,Low,0,1,Frequent Flyers
481293,8294.97,0.026664168,Low,0,1,Frequent Flyers
377050,8295.84,0.0028819975,Low,0,1,Frequent Flyers
481048,8295.84,0.07883733,Low,0,1,Frequent Flyers
183305,8300.71,0.00030851568,Low,0,1,Frequent Flyers
675104,8300.71,0.0013895552,Low,0,1,Frequent Flyers
814703,8311.85,0.0058533615,Low,0,1,Frequent Flyers
221643,8314.31,0.0014548919,Low,0,1,Frequent Flyers
547802,8317.3,0.0016505952,Low,0,1,Frequent Flyers
733603,8323.07,0.048023526,Low,0,1,Frequent Flyers
708258,8329.04,0.0019516895,Low,0,1,Frequent Flyers
212862,8329.29,0.0012796414,Low,0,1,Frequent Flyers
643480,8329.29,0.007875592,Low,0,1,Frequent Flyers
234562,8332.73,0.0033994592,Low,0,1,Frequent Flyers
659536,8337.19,0.056042805,Low,0,1,Frequent Flyers
683920,8337.19,0.0008746939,Low,0,1,Frequent Flyers
138768,8346.02,0.00025929714,Low,0,1,Frequent Flyers
879185,8355.51,0.0067113484,Low,0,1,Frequent Flyers
865803,8355.64,0.008756958,Low,0,0,Emerging Loyalists
173531,8364.56,0.0022443582,Low,0,0,Emerging Loyalists
552755,8368.88,0.9997842,High,1,2,At-Risk Inactives
994877,8370.4,0.0050977864,Low,0,0,Emerging Loyalists
635715,8370.57,0.0046877926,Low,0,1,Frequent Flyers
885480,8372.85,0.00090401556,Low,0,1,Frequent Flyers
786710,8377.5,0.0017484056,Low,0,1,Frequent Flyers
500782,8378.36,0.0019147331,Low,0,1,Frequent Flyers
425472,8382.48,0.0004909514,Low,0,1,Frequent Flyers
445675,8382.48,0.0017297807,Low,0,1,Frequent Flyers
101644,8382.63,0.0002531385,Low,0,0,Emerging Loyalists
115529,8382.63,0.053851563,Low,0,1,Frequent Flyers
771932,8382.63,0.9994874,High,1,2,At-Risk Inactives
820164,8382.63,0.00047316443,Low,0,1,Frequent Flyers
869284,8382.63,0.001653048,Low,0,1,Frequent Flyers
362165,8388.72,0.006913188,Low,0,1,Frequent Flyers
898162,8391.13,0.042699806,Low,0,1,Frequent Flyers
509928,8395.81,0.0056062443,Low,0,1,Frequent Flyers
821419,8395.81,0.008801075,Low,0,0,Emerging Loyalists
869971,8396.33,0.0027813695,Low,0,1,Frequent Flyers
117342,8400.79,0.00022296309,Low,0,1,Frequent Flyers
634418,8401.79,0.0012664016,Low,0,1,Frequent Flyers
141742,8403.91,0.1985821,Low,0,0,Emerging Loyalists
256574,8403.91,0.0010753834,Low,0,0,Emerging Loyalists
557597,8405.75,0.0016912097,Low,0,0,Emerging Loyalists
884040,8406.39,6.4163265e-05,Low,0,1,Frequent Flyers
687170,8406.76,0.19553268,Low,0,1,Frequent Flyers
153600,8409.67,0.004867406,Low,0,1,Frequent Flyers
271929,8409.67,0.20146994,Low,0,0,Emerging Loyalists
761459,8414.08,0.027483935,Low,0,1,Frequent Flyers
185153,8414.94,0.0035891712,Low,0,1,Frequent Flyers
879542,8417.1,0.012730592,Low,0,1,Frequent Flyers
534764,8420.43,0.00034502285,Low,0,0,Emerging Loyalists
574899,8420.43,0.00050775585,Low,0,1,Frequent Flyers
212484,8427.17,0.0075793928,Low,0,0,Emerging Loyalists
394569,8427.17,0.9998642,High,1,2,At-Risk Inactives
969632,8427.17,0.0017915495,Low,0,1,Frequent Flyers
952938,8427.72,0.00088272826,Low,0,1,Frequent Flyers
316970,8428.47,0.0014862841,Low,0,0,Emerging Loyalists
200863,8432.52,0.015780302,Low,0,1,Frequent Flyers
308197,8432.52,0.00028672174,Low,0,1,Frequent Flyers
355994,8432.82,0.0044930363,Low,0,1,Frequent Flyers
416105,8433.23,0.00021008891,Low,0,0,Emerging Loyalists
872774,8434.46,0.004620312,Low,0,1,Frequent Flyers
386649,8436.35,0.0022136497,Low,0,1,Frequent Flyers
484225,8439.62,0.006337838,Low,0,0,Emerging Loyalists
520428,8439.62,0.0005635717,Low,0,1,Frequent Flyers
297520,8453.68,0.023156567,Low,0,1,Frequent Flyers
410963,8453.68,0.0014193314,Low,0,1,Frequent Flyers
382980,8457.46,0.008325622,Low,0,1,Frequent Flyers
791809,8458.91,0.00044029072,Low,0,1,Frequent Flyers
598059,8459.05,0.0010735226,Low,0,1,Frequent Flyers
335421,8467.27,0.0008451351,Low,0,1,Frequent Flyers
710255,8467.27,0.001099598,Low,0,1,Frequent Flyers
280895,8467.37,0.006369963,Low,0,1,Frequent Flyers
959453,8467.39,0.0012379916,Low,0,0,Emerging Loyalists
565040,8470.04,0.0006539115,Low,0,1,Frequent Flyers
781354,8473.46,0.0002077335,Low,0,1,Frequent Flyers
838657,8473.46,0.004080226,Low,0,0,Emerging Loyalists
576576,8474.63,0.025344001,Low,0,1,Frequent Flyers
825254,8474.63,0.0018866208,Low,0,0,Emerging Loyalists
579034,8476.08,0.006293784,Low,0,1,Frequent Flyers
140977,8476.77,0.017735187,Low,0,0,Emerging Loyalists
710069,8476.77,0.00024042593,Low,0,1,Frequent Flyers
772181,8485.33,0.0014621093,Low,0,1,Frequent Flyers
838008,8485.33,0.0028641461,Low,0,0,Emerging Loyalists
614063,8485.39,0.005497462,Low,0,1,Frequent Flyers
779171,8490.28,0.0014544728,Low,0,1,Frequent Flyers
134847,8491.02,0.0003852485,Low,0,0,Emerging Loyalists
198123,8491.47,0.000195704,Low,0,1,Frequent Flyers
727095,8491.47,0.009090344,Low,0,1,Frequent Flyers
243751,8495.16,0.045991488,Low,1,1,Frequent Flyers
294580,8496.36,0.00082874496,Low,0,1,Frequent Flyers
406294,8509.45,0.0052554947,Low,0,1,Frequent Flyers
368591,8509.85,0.007567491,Low,0,1,Frequent Flyers
437086,8509.85,0.0009063999,Low,0,1,Frequent Flyers
579318,8509.85,0.000334659,Low,0,1,Frequent Flyers
721456,8509.85,0.9906403,High,1,0,Emerging Loyalists
296146,8513.59,0.0017784424,Low,0,1,Frequent Flyers
165827,8520.15,0.0015990859,Low,0,1,Frequent Flyers
299769,8532.99,0.030359806,Low,0,0,Emerging Loyalists
208967,8534.79,0.00040938111,Low,0,1,Frequent Flyers
667860,8535.11,0.035173364,Low,0,1,Frequent Flyers
769030,8535.11,0.00019619649,Low,0,0,Emerging Loyalists
966891,8544.41,0.027700279,Low,0,1,Frequent Flyers
253210,8545.61,0.001681698,Low,0,0,Emerging Loyalists
368118,8548.3,0.008345429,Low,0,0,Emerging Loyalists
368122,8555.89,0.0010273542,Low,0,1,Frequent Flyers
217862,8563.97,0.054126244,Low,0,1,Frequent Flyers
296997,8564.77,0.056406364,Low,0,1,Frequent Flyers
316752,8564.77,0.007624298,Low,0,1,Frequent Flyers
771757,8564.77,0.0016323577,Low,0,1,Frequent Flyers
482525,8566.42,0.020621605,Low,0,1,Frequent Flyers
664183,8569.42,0.00030425718,Low,0,0,Emerging Loyalists
963170,8573.46,0.89678264,High,1,0,Emerging Loyalists
822102,8578.36,0.12802882,Low,0,0,Emerging Loyalists
541239,8579.89,9.6383155e-05,Low,0,0,Emerging Loyalists
783145,8581.28,0.0022447607,Low,0,1,Frequent Flyers
195806,8581.64,0.0006824915,Low,0,1,Frequent Flyers
931054,8583.85,0.0067645553,Low,0,0,Emerging Loyalists
942194,8586.53,0.00071776536,Low,0,0,Emerging Loyalists
679994,8586.66,0.11999155,Low,0,0,Emerging Loyalists
792698,8586.66,0.0017840985,Low,0,1,Frequent Flyers
198836,8586.8,0.35571197,Low,0,1,Frequent Flyers
838232,8591.31,0.00096573104,Low,0,1,Frequent Flyers
277494,8595.15,0.00036442603,Low,0,1,Frequent Flyers
535367,8595.15,0.0003337468,Low,0,0,Emerging Loyalists
292618,8596.57,0.0030810987,Low,0,1,Frequent Flyers
767416,8596.92,0.0003047661,Low,0,1,Frequent Flyers
398086,8598.19,0.0007276845,Low,0,1,Frequent Flyers
444894,8598.19,0.0013980417,Low,0,1,Frequent Flyers
958687,8605.5,0.0051470017,Low,0,1,Frequent Flyers
474027,8609.16,0.0020442498,Low,0,0,Emerging Loyalists
587378,8609.16,0.0028683846,Low,0,1,Frequent Flyers
664379,8609.16,0.000981943,Low,0,0,Emerging Loyalists
798814,8609.16,0.05814225,Low,0,1,Frequent Flyers
439566,8613.46,0.0030499785,Low,0,1,Frequent Flyers
330433,8614.69,0.00020476896,Low,0,1,Frequent Flyers
951458,8614.69,0.0016717798,Low,0,1,Frequent Flyers
527712,8621.19,0.04236374,Low,0,1,Frequent Flyers
675538,8622.84,0.011198578,Low,0,1,Frequent Flyers
805545,8622.84,0.9998716,High,1,2,At-Risk Inactives
867070,8622.84,0.003916131,Low,0,0,Emerging Loyalists
415341,8628.3,0.0222416,Low,0,1,Frequent Flyers
699343,8630.05,0.0005452164,Low,0,0,Emerging Loyalists
201561,8632.78,0.00033111917,Low,0,0,Emerging Loyalists
782719,8634.36,0.0003737992,Low,0,1,Frequent Flyers
456360,8635.4,0.0017527646,Low,0,1,Frequent Flyers
360017,8639.5,0.009870726,Low,0,1,Frequent Flyers
123115,8646.5,0.0020248727,Low,0,0,Emerging Loyalists
136022,8646.5,0.01673673,Low,0,1,Frequent Flyers
140419,8646.5,0.0010559235,Low,0,1,Frequent Flyers
263569,8646.5,0.00043631796,Low,0,0,Emerging Loyalists
424208,8646.5,0.001534595,Low,0,1,Frequent Flyers
576294,8646.5,0.008360438,Low,0,1,Frequent Flyers
328668,8649.7,0.00735833,Low,0,1,Frequent Flyers
113864,8652.65,0.0021030386,Low,0,0,Emerging Loyalists
554449,8653.3,0.002048513,Low,0,0,Emerging Loyalists
142715,8658.86,0.0011212016,Low,0,1,Frequent Flyers
763403,8658.86,0.00094685785,Low,0,1,Frequent Flyers
237303,8660.84,0.085993305,Low,0,1,Frequent Flyers
603446,8663.55,0.0011081859,Low,0,1,Frequent Flyers
675616,8663.55,0.023378635,Low,0,1,Frequent Flyers
892967,8665.96,0.007653809,Low,0,0,Emerging Loyalists
312568,8667.09,0.09150793,Low,0,1,Frequent Flyers
406287,8668.61,0.999877,High,1,2,At-Risk Inactives
294642,8672.23,0.05042795,Low,0,1,Frequent Flyers
848159,8672.23,0.011744318,Low,0,1,Frequent Flyers
552747,8672.81,0.025173781,Low,0,0,Emerging Loyalists
765079,8676.7,0.00045561176,Low,0,1,Frequent Flyers
991189,8676.7,0.0020826724,Low,0,0,Emerging Loyalists
392785,8678.51,0.07863342,Low,0,1,Frequent Flyers
512869,8679.8,0.016713314,Low,0,1,Frequent Flyers
659400,8679.8,0.0005747109,Low,0,1,Frequent Flyers
648533,8682.23,0.01180587,Low,0,1,Frequent Flyers
326001,8688.75,0.0009132409,Low,0,1,Frequent Flyers
892227,8693.63,0.0017770749,Low,0,1,Frequent Flyers
940249,8694.0,0.12357394,Low,0,0,Emerging Loyalists
367338,8696.71,0.013039979,Low,0,1,Frequent Flyers
894919,8696.71,0.009419888,Low,0,1,Frequent Flyers
662022,8696.91,0.00029361935,Low,0,1,Frequent Flyers
178540,8697.79,0.00028357608,Low,0,1,Frequent Flyers
471466,8701.36,0.0110118,Low,0,0,Emerging Loyalists
879265,8701.36,0.005267649,Low,0,1,Frequent Flyers
264236,8703.73,0.0062211626,Low,0,1,Frequent Flyers
767672,8704.28,0.00097131514,Low,0,1,Frequent Flyers
899958,8708.02,0.00046369183,Low,0,1,Frequent Flyers
170801,8709.32,0.9863215,High,1,0,Emerging Loyalists
235102,8709.85,0.00906052,Low,0,1,Frequent Flyers
244475,8711.3,0.0021138508,Low,0,1,Frequent Flyers
349838,8714.92,0.0027606809,Low,0,1,Frequent Flyers
486139,8714.92,0.00044293125,Low,0,1,Frequent Flyers
892022,8714.92,0.00889753,Low,0,1,Frequent Flyers
992499,8714.92,0.02454759,Low,0,0,Emerging Loyalists
214878,8715.95,0.0003240853,Low,0,1,Frequent Flyers
915902,8716.37,0.0012954269,Low,0,0,Emerging Loyalists
241641,8717.05,0.008316668,Low,0,1,Frequent Flyers
838650,8717.05,0.001163853,Low,0,1,Frequent Flyers
911812,8717.05,0.24061252,Low,0,1,Frequent Flyers
910969,8717.56,0.0027686765,Low,0,1,Frequent Flyers
244414,8718.06,0.048747454,Low,0,1,Frequent Flyers
780991,8718.06,0.0009795476,Low,0,0,Emerging Loyalists
337983,8719.13,0.0047658407,Low,0,1,Frequent Flyers
705353,8719.13,0.0015905958,Low,0,1,Frequent Flyers
528809,8723.67,0.0060200226,Low,0,1,Frequent Flyers
